task_id,set_id,pair_id,is_anchor,pair_type,is_cross_stratum,intersection_a,intersection_b,alt1_att1_streetview,alt1_att2_intensiteit,alt2_att1_streetview,alt2_att2_intensiteit,intensity_wvk_a,intensity_wvk_b,stratum_a,stratum_b
366,11,6798175148834520986,True,backbone,True,176275195,183277002,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,6450.0,1100.0,T_VRI,4+_voorrang
367,11,1441108080134555593,False,within,False,180271187,186274160,88196ba211fffff/89196ba2113ffff/8a196ba2111ffff/86_01275_front.jpg,Middelmatig,88196bb563fffff/89196bb563bffff/8a196bb56387fff/29_02560_front.jpg,Hoog,2950.0,7950.0,4+_VRI,4+_VRI
368,11,-947132456999158720,False,hub_spoke,False,182270019,188268044,88196ba21bfffff/89196ba21b7ffff/8a196ba21b57fff/22_07259_front.jpg,Middelmatig,88196bb531fffff/89196bb5317ffff/8a196bb5314ffff/414_03333_front.jpg,Laag,1300.0,200.0,4+_geen_voorrang,4+_geen_voorrang
369,11,-6114166642741103049,False,hub_spoke,False,183277002,187275077,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,88196bb56bfffff/89196bb5617ffff/8a196bb5616ffff/67_00279_front.jpg,Laag,1100.0,350.0,4+_voorrang,4+_voorrang
370,11,-5234961688605008854,True,backbone,False,178273039,183263020,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,Middelmatig,400.0,1200.0,T_geen_voorrang,T_geen_voorrang
371,11,-7228143268996099216,False,within,False,182274179,187270060,88196ba253fffff/89196ba2533ffff/8a196ba25337fff/2_01537_front.jpg,Middelmatig,88196bb53dfffff/89196bb53d3ffff/8a196bb53d2ffff/550_02203_front.jpg,Middelmatig,4300.0,5250.0,4+_VRI,4+_VRI
372,11,-833756528608296507,False,hub_spoke,False,184273072,600407759,88196bb52dfffff/89196bb52dbffff/8a196bb52daffff/530_00920_left.jpg,Middelmatig,88196bb0bbfffff/89196bb0bafffff/8a196bb0baf7fff/528_03268_front.jpg,Middelmatig,2725.0,5550.0,T_voorrang,T_voorrang
373,11,-372058535940626788,False,hub_spoke,False,182270019,185276028,88196ba21bfffff/89196ba21b7ffff/8a196ba21b57fff/22_07259_front.jpg,Middelmatig,88196bb565fffff/89196bb5653ffff/8a196bb56507fff/32_00322_front.jpg,Laag,1300.0,850.0,4+_geen_voorrang,4+_geen_voorrang
374,11,3619010338529749673,False,diagonal,True,180271187,187273034,88196ba211fffff/89196ba2113ffff/8a196ba2111ffff/86_01275_front.jpg,Middelmatig,88196bb505fffff/89196bb505bffff/8a196bb50587fff/130_03827_front.jpg,Middelmatig,2950.0,1850.0,4+_VRI,T_geen_voorrang
375,11,7220505896774823000,True,backbone,True,176275195,600483010,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,6450.0,350.0,T_VRI,4+_geen_voorrang
376,11,-2770144606827194486,False,hub_spoke,False,182265103,183263020,88196ba289fffff/89196ba2c2fffff/8a196ba2892ffff/368_00338_front.jpg,Laag,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,Middelmatig,250.0,1200.0,T_geen_voorrang,T_geen_voorrang
377,11,-1840873178896167401,False,hub_spoke,False,183272020,190264080,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,88196bb5e1fffff/89196bb5eabffff/8a196bb5ea97fff/396_04300_front.jpg,Hoog,9100.0,8200.0,4+_VRI,4+_VRI
378,11,4345073067141896468,False,within,False,186274160,188278029,88196bb563fffff/89196bb563bffff/8a196bb56387fff/29_02560_front.jpg,Hoog,88196bb093fffff/89196bb092bffff/8a196bb09287fff/12_03905_front.jpg,Hoog,7950.0,8500.0,4+_VRI,4+_VRI
379,11,5769184858789634469,False,hub_spoke,False,176269017,600483010,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_front.jpg,Laag,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,300.0,350.0,4+_geen_voorrang,4+_geen_voorrang
380,11,3041006642757729917,False,within,False,185273145,600097669,88196bb529fffff/89196bb529bffff/8a196bb529b7fff/50_00536_left.jpg,Hoog,88196bb5cdfffff/89196bb5cdbffff/8a196bb5cdaffff/434_02518_front.jpg,Hoog,6850.0,8850.0,4+_VRI,4+_VRI
381,11,393960015339734107,False,diagonal,True,183268031,191269022,88196ba2c1fffff/89196ba2c13ffff/8a196ba2c127fff/369_01981_front.jpg,Laag,88196bb511fffff/89196bb510bffff/8a196bb5108ffff/244_03014_front.jpg,Hoog,150.0,9550.0,4+_geen_voorrang,T_VRI
382,11,-3259053250497001678,False,hub_spoke,False,181277036,181277050,88196ba24bfffff/89196ba24a7ffff/8a196ba24a57fff/70_03490_front.jpg,Middelmatig,88196ba24bfffff/89196bb0b6bffff/8a196bb0b697fff/13_00216_front.jpg,Middelmatig,5200.0,5400.0,4+_voorrang,4+_voorrang
383,11,-6195100666187080972,True,backbone,True,178273039,183272020,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,400.0,9100.0,T_geen_voorrang,4+_VRI
384,11,-6766532233451749678,False,within,False,182272213,186279088,88196bb525fffff/89196ba2527ffff/8a196bb525a7fff/553_00344_front.jpg,Hoog,88196bb0bbfffff/89196bb0bb7ffff/8a196bb0bb67fff/13_01277_front.jpg,Hoog,8200.0,6100.0,4+_VRI,4+_VRI
385,11,-5982464523462875125,True,backbone,True,183277002,600483010,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,1100.0,350.0,4+_voorrang,4+_geen_voorrang
386,11,-8609563627939293836,False,backbone,True,183277002,184273072,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,88196bb52dfffff/89196bb52dbffff/8a196bb52daffff/530_00920_left.jpg,Middelmatig,1100.0,2725.0,4+_voorrang,T_voorrang
387,11,3880275972631990129,False,hub_spoke,False,182264049,183272020,88196ba289fffff/89196ba2897ffff/8a196ba28957fff/559_02470_front.jpg,Hoog,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,6800.0,9100.0,4+_VRI,4+_VRI
388,11,5576881699999255756,True,backbone,True,183272020,600483010,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,9100.0,350.0,4+_VRI,4+_geen_voorrang
389,11,3986832659416779073,True,backbone,True,176275195,183272020,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,6450.0,9100.0,T_VRI,4+_VRI
390,11,-5464072939745638305,False,hub_spoke,False,193264010,600483010,88196bb5c7fffff/89196bb5c63ffff/8a196bb5c757fff/430_02033_front.jpg,Middelmatig,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,3500.0,350.0,4+_geen_voorrang,4+_geen_voorrang
391,11,-192166917899106761,False,hub_spoke,False,181265038,182274179,88196ba28dfffff/89196ba28d7ffff/8a196ba28d67fff/362_00821_front.jpg,Hoog,88196ba253fffff/89196ba2533ffff/8a196ba25337fff/2_01537_front.jpg,Middelmatig,6800.0,4300.0,4+_VRI,4+_VRI
392,11,-7455246311458481865,False,within,False,186273103,190264080,88196bb563fffff/89196bb562fffff/8a196bb562c7fff/130_03323_front.jpg,Hoog,88196bb5e1fffff/89196bb5eabffff/8a196bb5ea97fff/396_04300_front.jpg,Hoog,7700.0,8200.0,4+_VRI,4+_VRI
393,11,-3219385683966507228,False,hub_spoke,False,181265038,184273093,88196ba28dfffff/89196ba28d7ffff/8a196ba28d67fff/362_00821_front.jpg,Hoog,88196bb52dfffff/89196bb52d3ffff/8a196bb52d2ffff/26_00660_front.jpg,Hoog,6800.0,12000.0,4+_VRI,4+_VRI
394,11,-2860132108324492348,False,hub_spoke,False,181277036,195266020,88196ba24bfffff/89196ba24a7ffff/8a196ba24a57fff/70_03490_front.jpg,Middelmatig,88196bb5c9fffff/89196bb5c13ffff/8a196bb5c127fff/439_00164_front.jpg,Hoog,5200.0,9750.0,4+_voorrang,4+_voorrang
395,11,4585061770446728613,False,hub_spoke,False,178273039,187277071,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196bb569fffff/89196bb568bffff/8a196bb56887fff/12_06536_front.jpg,Middelmatig,400.0,3450.0,T_geen_voorrang,T_geen_voorrang
396,11,-5612670659563608411,False,backbone,True,178273039,600483010,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,400.0,350.0,T_geen_voorrang,4+_geen_voorrang
397,12,8582693247539762454,False,hub_spoke,False,183276077,184273072,88196ba259fffff/89196ba2593ffff/8a196ba2590ffff/7_02209_back.jpg,Hoog,88196bb52dfffff/89196bb52dbffff/8a196bb52daffff/530_00920_left.jpg,Middelmatig,8050.0,2725.0,T_voorrang,T_voorrang
398,12,418706921318422135,False,hub_spoke,False,178273039,187263039,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196ba2dbfffff/89196ba2da7ffff/8a196ba2da77fff/399_04069_front.jpg,Laag,400.0,200.0,T_geen_voorrang,T_geen_voorrang
399,12,-6195100666187080972,True,backbone,True,178273039,183272020,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,400.0,9100.0,T_geen_voorrang,4+_VRI
400,12,-2784859952812960649,False,hub_spoke,False,183277002,188266137,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,88196bb5edfffff/89196bb5ecbffff/8a196bb5ec9ffff/418_02961_front.jpg,Laag,1100.0,300.0,4+_voorrang,4+_voorrang
401,12,-5234961688605008854,True,backbone,False,178273039,183263020,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,Middelmatig,400.0,1200.0,T_geen_voorrang,T_geen_voorrang
402,12,2170647662226819517,False,backbone,False,181265038,183272020,88196ba28dfffff/89196ba28d7ffff/8a196ba28d67fff/362_00821_front.jpg,Hoog,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,6800.0,9100.0,4+_VRI,4+_VRI
403,12,-5706805357832001508,False,hub_spoke,False,181265038,183265014,88196ba28dfffff/89196ba28d7ffff/8a196ba28d67fff/362_00821_front.jpg,Hoog,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2c7fff/369_00758_front.jpg,Hoog,6800.0,10300.0,4+_VRI,4+_VRI
404,12,-7401548304638205501,False,hub_spoke,False,181263098,181265038,88196ba281fffff/89196ba2803ffff/8a196ba2802ffff/382_00472_front.jpg,Hoog,88196ba28dfffff/89196ba28d7ffff/8a196ba28d67fff/362_00821_front.jpg,Hoog,21950.0,6800.0,4+_VRI,4+_VRI
405,12,-5612670659563608411,False,backbone,True,178273039,600483010,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,400.0,350.0,T_geen_voorrang,4+_geen_voorrang
406,12,8050258725115452210,False,hub_spoke,False,190273110,600488624,88196bb509fffff/89196bb508fffff/8a196bb508c7fff/8_01260_left.jpg,Middelmatig,88196bb565fffff/89196bb5643ffff/8a196bb56557fff/1_01590_front.jpg,Hoog,2725.0,9100.0,T_voorrang,T_voorrang
407,12,6798175148834520986,True,backbone,True,176275195,183277002,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,6450.0,1100.0,T_VRI,4+_voorrang
408,12,744572257859438121,False,hub_spoke,False,183277002,184275095,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,88196bb565fffff/89196bb564fffff/8a196bb564e7fff/3_02537_front.jpg,Laag,1100.0,100.0,4+_voorrang,4+_voorrang
409,12,-6674412620042823062,False,hub_spoke,False,181277036,183274028,88196ba24bfffff/89196ba24a7ffff/8a196ba24a57fff/70_03490_front.jpg,Middelmatig,88196ba25bfffff/89196ba25a3ffff/8a196ba25a37fff/5_03141_front.jpg,Middelmatig,5200.0,1450.0,4+_voorrang,4+_voorrang
410,12,3986832659416779073,True,backbone,True,176275195,183272020,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,6450.0,9100.0,T_VRI,4+_VRI
411,12,-5937713761872482167,False,within,False,177273181,186273081,88196ba201fffff/89196ba2003ffff/8a196ba2002ffff/83_01707_front.jpg,Middelmatig,88196bb529fffff/89196bb5293ffff/8a196bb5290ffff/18_00279_front.jpg,Hoog,5700.0,12150.0,4+_VRI,4+_VRI
412,12,-9182673860311033934,False,hub_spoke,False,181264010,182270019,88196ba289fffff/89196ba288fffff/8a196ba288d7fff/367_00359_front.jpg,Hoog,88196ba21bfffff/89196ba21b7ffff/8a196ba21b57fff/22_07259_front.jpg,Middelmatig,6200.0,1300.0,4+_geen_voorrang,4+_geen_voorrang
413,12,9208029324802943005,False,hub_spoke,False,184273072,189275160,88196bb52dfffff/89196bb52dbffff/8a196bb52daffff/530_00920_left.jpg,Middelmatig,88196bb547fffff/89196bb5463ffff/8a196bb54607fff/120_03177_front.jpg,Laag,2725.0,750.0,T_voorrang,T_voorrang
414,12,-820556833951241232,False,within,False,179265069,186274160,88196ba2e3fffff/89196ba2e33ffff/8a196ba2e30ffff/362_00133_front.jpg,Hoog,88196bb563fffff/89196bb563bffff/8a196bb56387fff/29_02560_front.jpg,Hoog,10300.0,7950.0,4+_VRI,4+_VRI
415,12,-684834926836728393,False,hub_spoke,False,183272020,186275037,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,88196bb561fffff/89196bb560fffff/8a196bb560e7fff/190_01006_front.jpg,Hoog,9100.0,6850.0,4+_VRI,4+_VRI
416,12,3770520184940216804,False,hub_spoke,False,179272092,183277002,88196ba21dfffff/89196ba21c3ffff/8a196ba21d1ffff/86_00694_front.jpg,Middelmatig,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,5050.0,1100.0,4+_voorrang,4+_voorrang
417,12,5728607477099905867,False,hub_spoke,False,180274036,600488624,88196ba255fffff/89196ba2547ffff/8a196ba2544ffff/3_04565_front.jpg,Hoog,88196bb565fffff/89196bb5643ffff/8a196bb56557fff/1_01590_front.jpg,Hoog,12750.0,9100.0,T_voorrang,T_voorrang
418,12,7220505896774823000,True,backbone,True,176275195,600483010,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,6450.0,350.0,T_VRI,4+_geen_voorrang
419,12,-5982464523462875125,True,backbone,True,183277002,600483010,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,1100.0,350.0,4+_voorrang,4+_geen_voorrang
420,12,6620106645151103046,False,within,False,185272110,600097669,88196bb529fffff/89196bb528bffff/8a196bb528affff/18_00375_front.jpg,Hoog,88196bb5cdfffff/89196bb5cdbffff/8a196bb5cdaffff/434_02518_front.jpg,Hoog,12550.0,8850.0,4+_VRI,4+_VRI
421,12,-4999537816884245769,False,hub_spoke,False,182274018,600483010,88196ba251fffff/89196ba250fffff/8a196ba250effff/6_00140_front.jpg,Laag,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,250.0,350.0,4+_geen_voorrang,4+_geen_voorrang
422,12,2887074443100133124,False,hub_spoke,False,183263020,184276030,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,Middelmatig,88196bb565fffff/89196bb564bffff/8a196bb564b7fff/129_00855_front.jpg,Laag,1200.0,450.0,T_geen_voorrang,T_geen_voorrang
423,12,-6938565864425922335,False,hub_spoke,False,182270019,183263018,88196ba21bfffff/89196ba21b7ffff/8a196ba21b57fff/22_07259_front.jpg,Middelmatig,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02623_front.jpg,Laag,1300.0,800.0,4+_geen_voorrang,4+_geen_voorrang
424,12,5576881699999255756,True,backbone,True,183272020,600483010,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,9100.0,350.0,4+_VRI,4+_geen_voorrang
425,12,-3857515554030487829,False,hub_spoke,False,183272020,188278029,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,88196bb093fffff/89196bb092bffff/8a196bb09287fff/12_03905_front.jpg,Hoog,9100.0,8500.0,4+_VRI,4+_VRI
426,12,7486917555588455888,False,within,False,187274156,190273120,88196bb563fffff/89196bb5633ffff/8a196bb5632ffff/32_07735_front.jpg,Hoog,88196bb509fffff/89196bb508fffff/8a196bb50857fff/523_03029_front.jpg,Hoog,10050.0,21550.0,4+_VRI,4+_VRI
427,12,7008941387100357666,False,within,False,184275160,186273103,88196bb565fffff/89196bb5643ffff/8a196bb56417fff/1_01640_front.jpg,Middelmatig,88196bb563fffff/89196bb562fffff/8a196bb562c7fff/130_03323_front.jpg,Hoog,4900.0,7700.0,4+_VRI,4+_VRI
428,12,3619010338529749673,False,diagonal,True,180271187,187273034,88196ba211fffff/89196ba2113ffff/8a196ba2111ffff/86_01275_front.jpg,Middelmatig,88196bb505fffff/89196bb505bffff/8a196bb50587fff/130_03827_front.jpg,Middelmatig,2950.0,1850.0,4+_VRI,T_geen_voorrang
429,12,-1930162151340267807,False,hub_spoke,False,181277036,186275130,88196ba24bfffff/89196ba24a7ffff/8a196ba24a57fff/70_03490_front.jpg,Middelmatig,88196bb561fffff/89196bb5603ffff/8a196bb5600ffff/187_01833_front.jpg,Laag,5200.0,200.0,4+_voorrang,4+_voorrang
430,12,4878684151404029965,False,hub_spoke,False,183263020,187273010,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,Middelmatig,88196bb505fffff/89196bb5053ffff/8a196bb50537fff/130_03892_front.jpg,Laag,1200.0,600.0,T_geen_voorrang,T_geen_voorrang
431,12,-5043139922544730809,False,within,False,185274084,186279088,88196bb567fffff/89196bb5667ffff/8a196bb56647fff/5_01671_front.jpg,Hoog,88196bb0bbfffff/89196bb0bb7ffff/8a196bb0bb67fff/13_01277_front.jpg,Hoog,9950.0,6100.0,4+_VRI,4+_VRI
432,12,1111564138463186557,False,within,False,182272213,189267114,88196bb525fffff/89196ba2527ffff/8a196bb525a7fff/553_00344_front.jpg,Hoog,88196bb53bfffff/89196bb53a7ffff/8a196bb53a6ffff/554_00091_front.jpg,Middelmatig,8200.0,1050.0,4+_VRI,4+_VRI
433,13,7008941387100357666,False,within,False,184275160,186273103,88196bb565fffff/89196bb5643ffff/8a196bb56417fff/1_01640_front.jpg,Middelmatig,88196bb563fffff/89196bb562fffff/8a196bb562c7fff/130_03323_front.jpg,Hoog,4900.0,7700.0,4+_VRI,4+_VRI
434,13,7111621778502993875,False,hub_spoke,False,180277024,184273072,88196ba243fffff/89196ba2433ffff/8a196ba24337fff/56_03828_front.jpg,Laag,88196bb52dfffff/89196bb52dbffff/8a196bb52daffff/530_00920_left.jpg,Middelmatig,300.0,2725.0,T_voorrang,T_voorrang
435,13,-8609563627939293836,False,backbone,True,183277002,184273072,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,88196bb52dfffff/89196bb52dbffff/8a196bb52daffff/530_00920_left.jpg,Middelmatig,1100.0,2725.0,4+_voorrang,T_voorrang
436,13,-947132456999158720,False,hub_spoke,False,182270019,188268044,88196ba21bfffff/89196ba21b7ffff/8a196ba21b57fff/22_07259_front.jpg,Middelmatig,88196bb531fffff/89196bb5317ffff/8a196bb5314ffff/414_03333_front.jpg,Laag,1300.0,200.0,4+_geen_voorrang,4+_geen_voorrang
437,13,545679892099702041,False,hub_spoke,False,176275195,191269022,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb511fffff/89196bb510bffff/8a196bb5108ffff/244_03014_front.jpg,Hoog,6450.0,9550.0,T_VRI,T_VRI
438,13,254437430976054580,False,hub_spoke,False,178273039,600450352,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196bb0b7fffff/89196bb0b73ffff/8a196bb0b72ffff/124_04107_front.jpg,Laag,400.0,750.0,T_geen_voorrang,T_geen_voorrang
439,13,4578034947161606599,False,hub_spoke,False,183277002,600412325,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,88196ba2c9fffff/89196ba2c87ffff/8a196ba2c877fff/385_00345_front.jpg,Hoog,1100.0,7400.0,4+_voorrang,4+_voorrang
440,13,-5612670659563608411,False,backbone,True,178273039,600483010,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,400.0,350.0,T_geen_voorrang,4+_geen_voorrang
441,13,-6407954463498727001,False,hub_spoke,False,181265038,186279088,88196ba28dfffff/89196ba28d7ffff/8a196ba28d67fff/362_00821_front.jpg,Hoog,88196bb0bbfffff/89196bb0bb7ffff/8a196bb0bb67fff/13_01277_front.jpg,Hoog,6800.0,6100.0,4+_VRI,4+_VRI
442,13,-6444117710416126265,False,backbone,False,181277036,183277002,88196ba24bfffff/89196ba24a7ffff/8a196ba24a57fff/70_03490_front.jpg,Middelmatig,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,5200.0,1100.0,4+_voorrang,4+_voorrang
443,13,3880275972631990129,False,hub_spoke,False,182264049,183272020,88196ba289fffff/89196ba2897ffff/8a196ba28957fff/559_02470_front.jpg,Hoog,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,6800.0,9100.0,4+_VRI,4+_VRI
444,13,-3919593817368297279,False,hub_spoke,False,184272159,600488624,88196bb521fffff/89196bb5213ffff/8a196bb52137fff/552_02145_front.jpg,Hoog,88196bb565fffff/89196bb5643ffff/8a196bb56557fff/1_01590_front.jpg,Hoog,6250.0,9100.0,T_voorrang,T_voorrang
445,13,1708938504979602155,False,hub_spoke,False,178273039,187273034,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196bb505fffff/89196bb505bffff/8a196bb50587fff/130_03827_front.jpg,Middelmatig,400.0,1850.0,T_geen_voorrang,T_geen_voorrang
446,13,-3640895920279088943,False,within,False,177273181,182274179,88196ba201fffff/89196ba2003ffff/8a196ba2002ffff/83_01707_front.jpg,Middelmatig,88196ba253fffff/89196ba2533ffff/8a196ba25337fff/2_01537_front.jpg,Middelmatig,5700.0,4300.0,4+_VRI,4+_VRI
447,13,4332395553244612447,False,hub_spoke,False,183272020,186273081,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,88196bb529fffff/89196bb5293ffff/8a196bb5290ffff/18_00279_front.jpg,Hoog,9100.0,12150.0,4+_VRI,4+_VRI
448,13,203975035724756026,False,within,False,179265069,182272213,88196ba2e3fffff/89196ba2e33ffff/8a196ba2e30ffff/362_00133_front.jpg,Hoog,88196bb525fffff/89196ba2527ffff/8a196bb525a7fff/553_00344_front.jpg,Hoog,10300.0,8200.0,4+_VRI,4+_VRI
449,13,-5982464523462875125,True,backbone,True,183277002,600483010,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,1100.0,350.0,4+_voorrang,4+_geen_voorrang
450,13,-5642074884792191486,False,hub_spoke,False,183272020,184275160,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,88196bb565fffff/89196bb5643ffff/8a196bb56417fff/1_01640_front.jpg,Middelmatig,9100.0,4900.0,4+_VRI,4+_VRI
451,13,-6855741374920612623,False,hub_spoke,False,181277015,600483010,88196bb0b7fffff/89196bb0b6bffff/8a196bb0b697fff/127_01407_front.jpg,Middelmatig,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,1300.0,350.0,4+_geen_voorrang,4+_geen_voorrang
452,13,1931365507159612478,False,within,False,183265014,185273145,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2c7fff/369_00758_front.jpg,Hoog,88196bb529fffff/89196bb529bffff/8a196bb529b7fff/50_00536_left.jpg,Hoog,10300.0,6850.0,4+_VRI,4+_VRI
453,13,1935339960263903279,False,backbone,False,184273072,600488624,88196bb52dfffff/89196bb52dbffff/8a196bb52daffff/530_00920_left.jpg,Middelmatig,88196bb565fffff/89196bb5643ffff/8a196bb56557fff/1_01590_front.jpg,Hoog,2725.0,9100.0,T_voorrang,T_voorrang
454,13,6620106645151103046,False,within,False,185272110,600097669,88196bb529fffff/89196bb528bffff/8a196bb528affff/18_00375_front.jpg,Hoog,88196bb5cdfffff/89196bb5cdbffff/8a196bb5cdaffff/434_02518_front.jpg,Hoog,12550.0,8850.0,4+_VRI,4+_VRI
455,13,-5234961688605008854,True,backbone,False,178273039,183263020,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,Middelmatig,400.0,1200.0,T_geen_voorrang,T_geen_voorrang
456,13,-5464072939745638305,False,hub_spoke,False,193264010,600483010,88196bb5c7fffff/89196bb5c63ffff/8a196bb5c757fff/430_02033_front.jpg,Middelmatig,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,3500.0,350.0,4+_geen_voorrang,4+_geen_voorrang
457,13,-2179196715609869994,False,hub_spoke,False,179275043,181277036,88196ba243fffff/89196ba242fffff/8a196ba242c7fff/77_00239_front.jpg,Middelmatig,88196ba24bfffff/89196ba24a7ffff/8a196ba24a57fff/70_03490_front.jpg,Middelmatig,3150.0,5200.0,4+_voorrang,4+_voorrang
